[2025-11-13 08:26:45] [INFO    ] discord.client: logging in using static token
[2025-11-13 08:33:28] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-11-13 08:33:28] [DEBUG   ] discord.client: Dispatching event typing
[2025-11-13 08:33:28] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-11-13 08:33:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 54, 'op': 0, 'd': {'user_id': '269902883191914507', 'timestamp': 1763051618, 'member': {'user': {'username': 'gregariouscrichton', 'public_flags': 64, 'primary_guild': None, 'id': '269902883191914507', 'global_name': 'GregariousCrichton', 'display_name_styles': None, 'display_name': 'GregariousCrichton', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '7aeb6df44458424133bf93bdd319ddc3'}, 'roles': ['912461053617639456', '1016542266678063145', '879205895739940906', '993429399930159114', '852679425345978388'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-04-13T04:16:54.729000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': '2024-05-01T13:40:15.407000+00:00', 'banner': None, 'avatar': None}, 'channel_id': '852677548453658636', 'guild_id': '852677547980226560'}}
[2025-11-13 08:33:38] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-11-13 08:33:38] [DEBUG   ] discord.client: Dispatching event typing
[2025-11-13 08:33:38] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-11-13 08:33:38] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 54.
[2025-11-13 08:33:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-11-13 08:33:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 55, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-11-13T16:33:41.088000+00:00', 'pinned': False, 'nonce': '1438567506720587776', 'mentions': [{'username': 'Professor B.', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['912461053617639456', '879205895739940906', '1396377571263909930'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-20T06:25:56.590000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1396271675997163662', 'global_name': None, 'display_name_styles': None, 'discriminator': '2989', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '4cd37bae90007024900a0b53b69cf05e'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['912461053617639456', '1016542266678063145', '879205895739940906', '993429399930159114', '852679425345978388'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-04-13T04:16:54.729000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': '2024-05-01T13:40:15.407000+00:00', 'banner': None, 'avatar': None}, 'id': '1438567507534417920', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@1396271675997163662> can you show me the sea horse emoji', 'components': [], 'channel_type': 0, 'channel_id': '852677548453658636', 'author': {'username': 'gregariouscrichton', 'public_flags': 64, 'primary_guild': None, 'id': '269902883191914507', 'global_name': 'GregariousCrichton', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '7aeb6df44458424133bf93bdd319ddc3'}, 'attachments': [], 'guild_id': '852677547980226560'}}
[2025-11-13 08:33:41] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-11-13 08:33:41] [DEBUG   ] discord.client: Dispatching event message
[2025-11-13 08:33:41] [DEBUG   ] discord.http: GET https://discord.com/api/v10/channels/852677548453658636/messages with None has returned 200
[2025-11-13 08:33:41] [DEBUG   ] discord.http: GET https://discord.com/api/v10/channels/852677548453658636/messages has received [{'type': 0, 'content': '<@1396271675997163662> can you show me the sea horse emoji', 'mentions': [{'id': '1396271675997163662', 'username': 'Professor B.', 'avatar': '4cd37bae90007024900a0b53b69cf05e', 'discriminator': '2989', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-11-13T16:33:41.088000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1438567507534417920', 'channel_id': '852677548453658636', 'author': {'id': '269902883191914507', 'username': 'gregariouscrichton', 'avatar': '7aeb6df44458424133bf93bdd319ddc3', 'discriminator': '0', 'public_flags': 64, 'flags': 64, 'banner': None, 'accent_color': None, 'global_name': 'GregariousCrichton', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}, {'type': 0, 'content': '**Snow Report:**\n\n**Brian Head** – 0” total (🌞 0” / 🌙 0”)\n**Lee Canyon** – 0” total (past 24 hrs)\n\n**It’s over... let’s disband.**', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-11-13T16:33:14.185000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1438567394695053414', 'channel_id': '852677548453658636', 'author': {'id': '1396271675997163662', 'username': 'Professor B.', 'avatar': '4cd37bae90007024900a0b53b69cf05e', 'discriminator': '2989', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}, {'type': 0, 'content': "I'll check the snow reports for Brian Head and Lee Canyon...", 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-11-13T16:33:03.621000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1438567350386557040', 'channel_id': '852677548453658636', 'author': {'id': '1396271675997163662', 'username': 'Professor B.', 'avatar': '4cd37bae90007024900a0b53b69cf05e', 'discriminator': '2989', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}, {'type': 0, 'content': '!snowcheck', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-11-13T16:33:03.445000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1438567349648228534', 'channel_id': '852677548453658636', 'author': {'id': '587750401873412265', 'username': 'rysuri.com', 'avatar': 'c6fa901bd717b2d5ba0abc3e8d71a362', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': 'rysuri', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}, {'type': 0, 'content': 'but it is now a distant memory', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-11-13T16:32:54.520000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1438567312213938206', 'channel_id': '852677548453658636', 'author': {'id': '587750401873412265', 'username': 'rysuri.com', 'avatar': 'c6fa901bd717b2d5ba0abc3e8d71a362', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': 'rysuri', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}, {'type': 0, 'content': 'Baja blast…', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-11-13T16:32:54.062000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1438567310292942888', 'channel_id': '852677548453658636', 'author': {'id': '269902883191914507', 'username': 'gregariouscrichton', 'avatar': '7aeb6df44458424133bf93bdd319ddc3', 'discriminator': '0', 'public_flags': 64, 'flags': 64, 'banner': None, 'accent_color': None, 'global_name': 'GregariousCrichton', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}, {'type': 0, 'content': 'it was a blast...', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-11-13T16:32:48.414000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1438567286603517962', 'channel_id': '852677548453658636', 'author': {'id': '587750401873412265', 'username': 'rysuri.com', 'avatar': 'c6fa901bd717b2d5ba0abc3e8d71a362', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': 'rysuri', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}, {'type': 19, 'content': 'You guys were pretty pumped, talking about some epic plays and intense matches. Sounded like it was a blast!', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-11-13T16:32:41.112000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1438567255976706068', 'channel_id': '852677548453658636', 'author': {'id': '1396271675997163662', 'username': 'Professor B.', 'avatar': '4cd37bae90007024900a0b53b69cf05e', 'discriminator': '2989', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'message_reference': {'type': 0, 'channel_id': '852677548453658636', 'message_id': '1438567239799410880', 'guild_id': '852677547980226560'}, 'referenced_message': {'type': 0, 'content': '<@1396271675997163662> how hyped', 'mentions': [{'id': '1396271675997163662', 'username': 'Professor B.', 'avatar': '4cd37bae90007024900a0b53b69cf05e', 'discriminator': '2989', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-11-13T16:32:37.255000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1438567239799410880', 'channel_id': '852677548453658636', 'author': {'id': '269902883191914507', 'username': 'gregariouscrichton', 'avatar': '7aeb6df44458424133bf93bdd319ddc3', 'discriminator': '0', 'public_flags': 64, 'flags': 64, 'banner': None, 'accent_color': None, 'global_name': 'GregariousCrichton', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}}, {'type': 0, 'content': '<@1396271675997163662> how hyped', 'mentions': [{'id': '1396271675997163662', 'username': 'Professor B.', 'avatar': '4cd37bae90007024900a0b53b69cf05e', 'discriminator': '2989', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-11-13T16:32:37.255000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1438567239799410880', 'channel_id': '852677548453658636', 'author': {'id': '269902883191914507', 'username': 'gregariouscrichton', 'avatar': '7aeb6df44458424133bf93bdd319ddc3', 'discriminator': '0', 'public_flags': 64, 'flags': 64, 'banner': None, 'accent_color': None, 'global_name': 'GregariousCrichton', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}, {'type': 19, 'content': "Can't recall the exact date, but you two were pretty hyped about it last time. Want me to fact-check anything specific about the game or your play history?", 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-11-13T16:32:21.847000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1438567175173574739', 'channel_id': '852677548453658636', 'author': {'id': '1396271675997163662', 'username': 'Professor B.', 'avatar': '4cd37bae90007024900a0b53b69cf05e', 'discriminator': '2989', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'message_reference': {'type': 0, 'channel_id': '852677548453658636', 'message_id': '1438567159566434436', 'guild_id': '852677547980226560'}, 'referenced_message': {'type': 0, 'content': '<@1396271675997163662> do you remember the last time me and eymen played overwatch', 'mentions': [{'id': '1396271675997163662', 'username': 'Professor B.', 'avatar': '4cd37bae90007024900a0b53b69cf05e', 'discriminator': '2989', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-11-13T16:32:18.126000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1438567159566434436', 'channel_id': '852677548453658636', 'author': {'id': '587750401873412265', 'username': 'rysuri.com', 'avatar': 'c6fa901bd717b2d5ba0abc3e8d71a362', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': 'rysuri', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}}]
[2025-11-13 08:33:42] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 56, 'op': 0, 'd': {'type': 19, 'tts': False, 'timestamp': '2025-11-13T16:33:42.307000+00:00', 'referenced_message': {'type': 0, 'tts': False, 'timestamp': '2025-11-13T16:33:41.088000+00:00', 'pinned': False, 'mentions': [{'username': 'Professor B.', 'public_flags': 0, 'primary_guild': None, 'id': '1396271675997163662', 'global_name': None, 'display_name_styles': None, 'discriminator': '2989', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '4cd37bae90007024900a0b53b69cf05e'}], 'mention_roles': [], 'mention_everyone': False, 'id': '1438567507534417920', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@1396271675997163662> can you show me the sea horse emoji', 'components': [], 'channel_id': '852677548453658636', 'author': {'username': 'gregariouscrichton', 'public_flags': 64, 'primary_guild': None, 'id': '269902883191914507', 'global_name': 'GregariousCrichton', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '7aeb6df44458424133bf93bdd319ddc3'}, 'attachments': []}, 'pinned': False, 'nonce': '1957359208708411109', 'message_reference': {'type': 0, 'message_id': '1438567507534417920', 'guild_id': '852677547980226560', 'channel_id': '852677548453658636'}, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['912461053617639456', '879205895739940906', '1396377571263909930'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-20T06:25:56.590000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1438567512647143446', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Sure thing! 🐴', 'components': [], 'channel_type': 0, 'channel_id': '852677548453658636', 'author': {'username': 'Professor B.', 'public_flags': 0, 'primary_guild': None, 'id': '1396271675997163662', 'global_name': None, 'display_name_styles': None, 'discriminator': '2989', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '4cd37bae90007024900a0b53b69cf05e'}, 'attachments': [], 'guild_id': '852677547980226560'}}
[2025-11-13 08:33:42] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-11-13 08:33:42] [DEBUG   ] discord.client: Dispatching event message
[2025-11-13 08:33:42] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/852677548453658636/messages with {"content":"Sure thing! \ud83d\udc34","components":[],"nonce":"1957359208708411109","enforce_nonce":true,"message_reference":{"message_id":1438567507534417920,"channel_id":852677548453658636,"guild_id":852677547980226560},"tts":false,"allowed_mentions":{"replied_user":false,"parse":["everyone","users","roles"]}} has returned 200
[2025-11-13 08:33:42] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/852677548453658636/messages has received {'type': 19, 'content': 'Sure thing! 🐴', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-11-13T16:33:42.307000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1438567512647143446', 'channel_id': '852677548453658636', 'author': {'id': '1396271675997163662', 'username': 'Professor B.', 'avatar': '4cd37bae90007024900a0b53b69cf05e', 'discriminator': '2989', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '1957359208708411109', 'message_reference': {'type': 0, 'channel_id': '852677548453658636', 'message_id': '1438567507534417920', 'guild_id': '852677547980226560'}, 'referenced_message': {'type': 0, 'content': '<@1396271675997163662> can you show me the sea horse emoji', 'mentions': [{'id': '1396271675997163662', 'username': 'Professor B.', 'avatar': '4cd37bae90007024900a0b53b69cf05e', 'discriminator': '2989', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-11-13T16:33:41.088000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1438567507534417920', 'channel_id': '852677548453658636', 'author': {'id': '269902883191914507', 'username': 'gregariouscrichton', 'avatar': '7aeb6df44458424133bf93bdd319ddc3', 'discriminator': '0', 'public_flags': 64, 'flags': 64, 'banner': None, 'accent_color': None, 'global_name': 'GregariousCrichton', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}}
[2025-11-13 08:33:50] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 57, 'op': 0, 'd': {'user_id': '269902883191914507', 'timestamp': 1763051630, 'member': {'user': {'username': 'gregariouscrichton', 'public_flags': 64, 'primary_guild': None, 'id': '269902883191914507', 'global_name': 'GregariousCrichton', 'display_name_styles': None, 'display_name': 'GregariousCrichton', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '7aeb6df44458424133bf93bdd319ddc3'}, 'roles': ['912461053617639456', '1016542266678063145', '879205895739940906', '993429399930159114', '852679425345978388'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-04-13T04:16:54.729000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': '2024-05-01T13:40:15.407000+00:00', 'banner': None, 'avatar': None}, 'channel_id': '852677548453658636', 'guild_id': '852677547980226560'}}
[2025-11-13 08:33:50] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-11-13 08:33:50] [DEBUG   ] discord.client: Dispatching event typing
[2025-11-13 08:33:50] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-11-13 08:33:50] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 58, 'op': 0, 'd': {'user_id': '587750401873412265', 'timestamp': 1763051630, 'member': {'user': {'username': 'rysuri.com', 'public_flags': 256, 'primary_guild': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'id': '587750401873412265', 'global_name': 'rysuri', 'display_name_styles': None, 'display_name': 'rysuri', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'c6fa901bd717b2d5ba0abc3e8d71a362'}, 'roles': ['912461053617639456', '879159585729028146', '993429399930159114', '879205895739940906'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-24T05:21:43.830000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '852677548453658636', 'guild_id': '852677547980226560'}}
[2025-11-13 08:33:50] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-11-13 08:33:50] [DEBUG   ] discord.client: Dispatching event typing
[2025-11-13 08:33:50] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-11-13 08:33:53] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 59, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-11-13T16:33:52.887000+00:00', 'pinned': False, 'nonce': '1438567557102567424', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['912461053617639456', '879159585729028146', '993429399930159114', '879205895739940906'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-24T05:21:43.830000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1438567557023141949', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'i swear thats not a seahorse', 'components': [], 'channel_type': 0, 'channel_id': '852677548453658636', 'author': {'username': 'rysuri.com', 'public_flags': 256, 'primary_guild': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'id': '587750401873412265', 'global_name': 'rysuri', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'avatar_decoration_data': None, 'avatar': 'c6fa901bd717b2d5ba0abc3e8d71a362'}, 'attachments': [], 'guild_id': '852677547980226560'}}
[2025-11-13 08:33:53] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-11-13 08:33:53] [DEBUG   ] discord.client: Dispatching event message
[2025-11-13 08:33:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 60, 'op': 0, 'd': {'user_id': '269902883191914507', 'timestamp': 1763051638, 'member': {'user': {'username': 'gregariouscrichton', 'public_flags': 64, 'primary_guild': None, 'id': '269902883191914507', 'global_name': 'GregariousCrichton', 'display_name_styles': None, 'display_name': 'GregariousCrichton', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '7aeb6df44458424133bf93bdd319ddc3'}, 'roles': ['912461053617639456', '1016542266678063145', '879205895739940906', '993429399930159114', '852679425345978388'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-04-13T04:16:54.729000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': '2024-05-01T13:40:15.407000+00:00', 'banner': None, 'avatar': None}, 'channel_id': '852677548453658636', 'guild_id': '852677547980226560'}}
[2025-11-13 08:33:58] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-11-13 08:33:58] [DEBUG   ] discord.client: Dispatching event typing
[2025-11-13 08:33:58] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-11-13 08:34:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 61, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-11-13T16:34:00.755000+00:00', 'pinned': False, 'nonce': '1438567589151244288', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['912461053617639456', '1016542266678063145', '879205895739940906', '993429399930159114', '852679425345978388'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-04-13T04:16:54.729000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': '2024-05-01T13:40:15.407000+00:00', 'banner': None, 'avatar': None}, 'id': '1438567590023790796', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'It got the the horse part', 'components': [], 'channel_type': 0, 'channel_id': '852677548453658636', 'author': {'username': 'gregariouscrichton', 'public_flags': 64, 'primary_guild': None, 'id': '269902883191914507', 'global_name': 'GregariousCrichton', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '7aeb6df44458424133bf93bdd319ddc3'}, 'attachments': [], 'guild_id': '852677547980226560'}}
[2025-11-13 08:34:00] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-11-13 08:34:00] [DEBUG   ] discord.client: Dispatching event message
[2025-11-13 08:34:01] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 62, 'op': 0, 'd': {'user_id': '587750401873412265', 'timestamp': 1763051641, 'member': {'user': {'username': 'rysuri.com', 'public_flags': 256, 'primary_guild': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'id': '587750401873412265', 'global_name': 'rysuri', 'display_name_styles': None, 'display_name': 'rysuri', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'c6fa901bd717b2d5ba0abc3e8d71a362'}, 'roles': ['912461053617639456', '879159585729028146', '993429399930159114', '879205895739940906'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-24T05:21:43.830000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '852677548453658636', 'guild_id': '852677547980226560'}}
[2025-11-13 08:34:01] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-11-13 08:34:01] [DEBUG   ] discord.client: Dispatching event typing
[2025-11-13 08:34:01] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-11-13 08:34:07] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 63, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-11-13T16:34:00.755000+00:00', 'position': 0, 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['912461053617639456', '1016542266678063145', '879205895739940906', '993429399930159114', '852679425345978388'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-04-13T04:16:54.729000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': '2024-05-01T13:40:15.407000+00:00', 'banner': None, 'avatar': None}, 'id': '1438567590023790796', 'flags': 0, 'embeds': [], 'edited_timestamp': '2025-11-13T16:34:07.416119+00:00', 'content': 'It got the horse part', 'components': [], 'channel_type': 0, 'channel_id': '852677548453658636', 'author': {'username': 'gregariouscrichton', 'public_flags': 64, 'primary_guild': None, 'id': '269902883191914507', 'global_name': 'GregariousCrichton', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '7aeb6df44458424133bf93bdd319ddc3'}, 'attachments': [], 'guild_id': '852677547980226560'}}
